Frame;Hour;Vacc0;Vacc1;Vacc2;Vacc3;dI;dR;dV
1313;17;57062;32741;53459;47227;0;0;
1314;18;57062;32741;53459;47227;0;0;
1315;19;57062;32741;53459;47227;0;0;
1316;20;57062;32741;53459;47227;0;0;
1317;21;57062;32741;53459;47227;0;0;
1318;22;57062;32741;53459;47227;0;0;
1319;23;57062;32741;53459;47227;0;0;
1320;0;57062;32741;53459;47227;0;0;
1321;1;57062;32741;53459;47227;0;0;
1322;2;57062;32741;53459;47227;0;0;
1323;3;57062;32741;53459;47227;0;0;
1324;4;57062;32741;53459;47227;0;0;
1325;5;57062;32741;53459;47227;0;0;
1326;6;57062;32741;53459;47227;0;0;
1327;7;57062;32741;53459;47227;0;0;
1328;8;57062;32741;53459;47227;0;0;
1329;9;55116;34424;52646;48303;-1946;1683;
1330;10;53167;36107;51829;49386;-1949;1683;
1331;11;53167;36107;51829;49386;0;0;
1332;12;51213;37792;51011;50473;-1954;1685;
1333;13;51213;37792;51011;50473;0;0;
1334;14;51213;37792;51011;50473;0;0;
1335;15;51213;37792;51011;50473;0;0;
1336;16;51213;37792;51011;50473;0;0;
1337;17;51213;37792;51011;50473;0;0;
1338;18;51213;37792;51011;50473;0;0;
1339;19;51213;37792;51011;50473;0;0;
1340;20;51213;37792;51011;50473;0;0;
1341;21;51213;37792;51011;50473;0;0;
1342;22;51213;37792;51011;50473;0;0;
1343;23;51213;37792;51011;50473;0;0;
1344;0;51213;37792;51011;50473;0;0;
1345;1;51213;37792;51011;50473;0;0;
1346;2;51213;37792;51011;50473;0;0;
1347;3;51213;37792;51011;50473;0;0;
1348;4;51213;37792;51011;50473;0;0;
1349;5;51213;37792;51011;50473;0;0;
1350;6;51213;37792;51011;50473;0;0;
1351;7;51213;37792;51011;50473;0;0;
1352;8;51213;37792;51011;50473;0;0;
1353;9;50230;38591;49913;51755;-983;799;
1354;10;49240;39393;48814;53042;-990;802;
1355;11;49240;39393;48814;53042;0;0;
1356;12;48248;40193;47713;54335;-992;800;
1357;13;48248;40193;47713;54335;0;0;
1358;14;48248;40193;47713;54335;0;0;
1359;15;48248;40193;47713;54335;0;0;
1360;16;48248;40193;47713;54335;0;0;
1361;17;48248;40193;47713;54335;0;0;
1362;18;48248;40193;47713;54335;0;0;
1363;19;48248;40193;47713;54335;0;0;
1364;20;48248;40193;47713;54335;0;0;
1365;21;48248;40193;47713;54335;0;0;
1366;22;48248;40193;47713;54335;0;0;
1367;23;48248;40193;47713;54335;0;0;
1368;0;48248;40193;47713;54335;0;0;
1369;1;48248;40193;47713;54335;0;0;
1370;2;48248;40193;47713;54335;0;0;
1371;3;48248;40193;47713;54335;0;0;
1372;4;48248;40193;47713;54335;0;0;
1373;5;48248;40193;47713;54335;0;0;
1374;6;48248;40193;47713;54335;0;0;
1375;7;48248;40193;47713;54335;0;0;
1376;8;48248;40193;47713;54335;0;0;
1377;9;46387;41718;47131;55253;-1861;1525;
1378;10;44522;43242;46550;56175;-1865;1524;
1379;11;44522;43242;46550;56175;0;0;
1380;12;42650;44768;45971;57100;-1872;1526;
1381;13;42650;44768;45971;57100;0;0;
1382;14;42650;44768;45971;57100;0;0;
1383;15;42650;44768;45971;57100;0;0;
1384;16;42650;44768;45971;57100;0;0;
1385;17;42650;44768;45971;57100;0;0;
1386;18;42650;44768;45971;57100;0;0;
1387;19;42650;44768;45971;57100;0;0;
1388;20;42650;44768;45971;57100;0;0;
1389;21;42650;44768;45971;57100;0;0;
1390;22;42650;44768;45971;57100;0;0;
1391;23;42650;44768;45971;57100;0;0;
1392;0;42650;44768;45971;57100;0;0;
1393;1;42650;44768;45971;57100;0;0;
1394;2;42650;44768;45971;57100;0;0;
1395;3;42650;44768;45971;57100;0;0;
1396;4;42650;44768;45971;57100;0;0;
1397;5;42650;44768;45971;57100;0;0;
1398;6;42650;44768;45971;57100;0;0;
1399;7;42650;44768;45971;57100;0;0;
1400;8;42650;44768;45971;57100;0;0;
1401;9;41743;44835;44613;59298;-907;67;
1402;10;40833;44902;43253;61501;-910;67;
1403;11;40833;44902;43253;61501;0;0;
1404;12;39917;44971;41893;63708;-916;69;
1405;13;39917;44971;41893;63708;0;0;
1406;14;39917;44971;41893;63708;0;0;
1407;15;39917;44971;41893;63708;0;0;
1408;16;39917;44971;41893;63708;0;0;
1409;17;39917;44971;41893;63708;0;0;
1410;18;39917;44971;41893;63708;0;0;
1411;19;39917;44971;41893;63708;0;0;
1412;20;39917;44971;41893;63708;0;0;
1413;21;39917;44971;41893;63708;0;0;
1414;22;39917;44971;41893;63708;0;0;
1415;23;39917;44971;41893;63708;0;0;
1416;0;39917;44971;41893;63708;0;0;
1417;1;39917;44971;41893;63708;0;0;
1418;2;39917;44971;41893;63708;0;0;
1419;3;39917;44971;41893;63708;0;0;
1420;4;39917;44971;41893;63708;0;0;
1421;5;39917;44971;41893;63708;0;0;
1422;6;39917;44971;41893;63708;0;0;
1423;7;39917;44971;41893;63708;0;0;
1424;8;39917;44971;41893;63708;0;0;
1425;9;37562;47076;42143;63708;-2355;2105;
1426;10;35203;49181;42397;63708;-2359;2105;
1427;11;35203;49181;42397;63708;0;0;
1428;12;32838;51287;42656;63708;-2365;2106;
1429;13;32838;51287;42656;63708;0;0;
1430;14;32838;51287;42656;63708;0;0;
1431;15;32838;51287;42656;63708;0;0;
1432;16;32838;51287;42656;63708;0;0;
1433;17;32838;51287;42656;63708;0;0;
1434;18;32838;51287;42656;63708;0;0;
1435;19;32838;51287;42656;63708;0;0;
1436;20;32838;51287;42656;63708;0;0;
1437;21;32838;51287;42656;63708;0;0;
1438;22;32838;51287;42656;63708;0;0;
1439;23;32838;51287;42656;63708;0;0;
1440;0;32838;51287;42656;63708;0;0;
1441;1;32838;51287;42656;63708;0;0;
1442;2;32838;51287;42656;63708;0;0;
1443;3;32838;51287;42656;63708;0;0;
1444;4;32838;51287;42656;63708;0;0;
1445;5;32838;51287;42656;63708;0;0;
1446;6;32838;51287;42656;63708;0;0;
1447;7;32838;51287;42656;63708;0;0;
1448;8;32838;51287;42656;63708;0;0;
1449;9;32473;51652;41931;64433;-365;365;
1450;10;32103;52022;41200;65164;-370;370;
1451;11;32103;52022;41200;65164;0;0;
1452;12;31729;52396;40465;65899;-374;374;
1453;13;31729;52396;40465;65899;0;0;
1454;14;31729;52396;40465;65899;0;0;
1455;15;31729;52396;40465;65899;0;0;
1456;16;31729;52396;40465;65899;0;0;
1457;17;31729;52396;40465;65899;0;0;
1458;18;31729;52396;40465;65899;0;0;
1459;19;31729;52396;40465;65899;0;0;
1460;20;31729;52396;40465;65899;0;0;
1461;21;31729;52396;40465;65899;0;0;
1462;22;31729;52396;40465;65899;0;0;
1463;23;31729;52396;40465;65899;0;0;
1464;0;31729;52396;40465;65899;0;0;
1465;1;31729;52396;40465;65899;0;0;
1466;2;31729;52396;40465;65899;0;0;
1467;3;31729;52396;40465;65899;0;0;
1468;4;31729;52396;40465;65899;0;0;
1469;5;31729;52396;40465;65899;0;0;
1470;6;31729;52396;40465;65899;0;0;
1471;7;31729;52396;40465;65899;0;0;
1472;8;31729;52396;40465;65899;0;0;
1473;9;31729;52058;39931;66771;0;-338;
1474;10;31729;51715;39400;67645;0;-343;
1475;11;31729;51715;39400;67645;0;0;
1476;12;31729;51366;38869;68525;0;-349;
1477;13;31729;51366;38869;68525;0;0;
1478;14;31729;51366;38869;68525;0;0;
1479;15;31729;51366;38869;68525;0;0;
1480;16;31729;51366;38869;68525;0;0;
1481;17;31729;51366;38869;68525;0;0;
1482;18;31729;51366;38869;68525;0;0;
1483;19;31729;51366;38869;68525;0;0;
1484;20;31729;51366;38869;68525;0;0;
1485;21;31729;51366;38869;68525;0;0;
1486;22;31729;51366;38869;68525;0;0;
1487;23;31729;51366;38869;68525;0;0;
1488;0;31729;51366;38869;68525;0;0;
1489;1;31729;51366;38869;68525;0;0;
1490;2;31729;51366;38869;68525;0;0;
1491;3;31729;51366;38869;68525;0;0;
1492;4;31729;51366;38869;68525;0;0;
1493;5;31729;51366;38869;68525;0;0;
1494;6;31729;51366;38869;68525;0;0;
1495;7;31729;51366;38869;68525;0;0;
1496;8;31729;51366;38869;68525;0;0;
1497;9;28996;53127;37597;70769;-2733;1761;
1498;10;26256;54890;36322;73021;-2740;1763;
1499;11;26256;54890;36322;73021;0;0;
1500;12;23513;56649;35052;75275;-2743;1759;
1501;13;23513;56649;35052;75275;0;0;
1502;14;23513;56649;35052;75275;0;0;
1503;15;23513;56649;35052;75275;0;0;
1504;16;23513;56649;35052;75275;0;0;
1505;17;23513;56649;35052;75275;0;0;
1506;18;23513;56649;35052;75275;0;0;
1507;19;23513;56649;35052;75275;0;0;
1508;20;23513;56649;35052;75275;0;0;
1509;21;23513;56649;35052;75275;0;0;
1510;22;23513;56649;35052;75275;0;0;
1511;23;23513;56649;35052;75275;0;0;
1512;0;23513;56649;35052;75275;0;0;
1513;1;23513;56649;35052;75275;0;0;
1514;2;23513;56649;35052;75275;0;0;
1515;3;23513;56649;35052;75275;0;0;
1516;4;23513;56649;35052;75275;0;0;
1517;5;23513;56649;35052;75275;0;0;
1518;6;23513;56649;35052;75275;0;0;
1519;7;23513;56649;35052;75275;0;0;
1520;8;23513;56649;35052;75275;0;0;
1521;9;22095;56845;34050;77499;-1418;196;
1522;10;20674;57037;33051;79727;-1421;192;
1523;11;20674;57037;33051;79727;0;0;
1524;12;19249;57232;32047;81961;-1425;195;
1525;13;19249;57232;32047;81961;0;0;
1526;14;19249;57232;32047;81961;0;0;
1527;15;19249;57232;32047;81961;0;0;
1528;16;19249;57232;32047;81961;0;0;
1529;17;19249;57232;32047;81961;0;0;
1530;18;19249;57232;32047;81961;0;0;
1531;19;19249;57232;32047;81961;0;0;
1532;20;19249;57232;32047;81961;0;0;
1533;21;19249;57232;32047;81961;0;0;
1534;22;19249;57232;32047;81961;0;0;
1535;23;19249;57232;32047;81961;0;0;
1536;0;19249;57232;32047;81961;0;0;
1537;1;19249;57232;32047;81961;0;0;
1538;2;19249;57232;32047;81961;0;0;
1539;3;19249;57232;32047;81961;0;0;
1540;4;19249;57232;32047;81961;0;0;
1541;5;19249;57232;32047;81961;0;0;
1542;6;19249;57232;32047;81961;0;0;
1543;7;19249;57232;32047;81961;0;0;
1544;8;19249;57232;32047;81961;0;0;
1545;9;15940;59932;30625;83992;-3309;2700;
1546;10;12627;62634;29203;86025;-3313;2702;
1547;11;12627;62634;29203;86025;0;0;
1548;12;9309;65334;27781;88065;-3318;2700;
1549;13;9309;65334;27781;88065;0;0;
1550;14;9309;65334;27781;88065;0;0;
1551;15;9309;65334;27781;88065;0;0;
1552;16;9309;65334;27781;88065;0;0;
1553;17;9309;65334;27781;88065;0;0;
1554;18;9309;65334;27781;88065;0;0;
1555;19;9309;65334;27781;88065;0;0;
1556;20;9309;65334;27781;88065;0;0;
1557;21;9309;65334;27781;88065;0;0;
1558;22;9309;65334;27781;88065;0;0;
1559;23;9309;65334;27781;88065;0;0;
1560;0;9309;65334;27781;88065;0;0;
1561;1;9309;65334;27781;88065;0;0;
1562;2;9309;65334;27781;88065;0;0;
1563;3;9309;65334;27781;88065;0;0;
1564;4;9309;65334;27781;88065;0;0;
1565;5;9309;65334;27781;88065;0;0;
1566;6;9309;65334;27781;88065;0;0;
1567;7;9309;65334;27781;88065;0;0;
1568;8;9309;65334;27781;88065;0;0;
1569;9;7952;65615;28455;88467;-1357;281;
1570;10;6590;65892;29133;88874;-1362;277;
1571;11;6590;65892;29133;88874;0;0;
1572;12;5226;66168;29807;89288;-1364;276;
1573;13;5226;66168;29807;89288;0;0;
1574;14;5226;66168;29807;89288;0;0;
1575;15;5226;66168;29807;89288;0;0;
1576;16;5226;66168;29807;89288;0;0;
1577;17;5226;66168;29807;89288;0;0;
1578;18;5226;66168;29807;89288;0;0;
1579;19;5226;66168;29807;89288;0;0;
1580;20;5226;66168;29807;89288;0;0;
1581;21;5226;66168;29807;89288;0;0;
1582;22;5226;66168;29807;89288;0;0;
1583;23;5226;66168;29807;89288;0;0;
1584;0;5226;66168;29807;89288;0;0;
1585;1;5226;66168;29807;89288;0;0;
1586;2;5226;66168;29807;89288;0;0;
1587;3;5226;66168;29807;89288;0;0;
1588;4;5226;66168;29807;89288;0;0;
1589;5;5226;66168;29807;89288;0;0;
1590;6;5226;66168;29807;89288;0;0;
1591;7;5226;66168;29807;89288;0;0;
1592;8;5226;66168;29807;89288;0;0;
1593;9;1677;69516;30008;89288;-3549;3348;
1594;10;0;70987;30214;89288;-1677;1471;
1595;11;0;70987;30214;89288;0;0;
1596;12;0;70776;30425;89288;0;-211;
1597;13;0;70776;30425;89288;0;0;
1598;14;0;70776;30425;89288;0;0;
1599;15;0;70776;30425;89288;0;0;
1600;16;0;70776;30425;89288;0;0;
1601;17;0;70776;30425;89288;0;0;
1602;18;0;70776;30425;89288;0;0;
1603;19;0;70776;30425;89288;0;0;
1604;20;0;70776;30425;89288;0;0;
1605;21;0;70776;30425;89288;0;0;
1606;22;0;70776;30425;89288;0;0;
1607;23;0;70776;30425;89288;0;0;
1608;0;0;70776;30425;89288;0;0;
1609;1;0;70776;30425;89288;0;0;
1610;2;0;70776;30425;89288;0;0;
1611;3;0;70776;30425;89288;0;0;
1612;4;0;70776;30425;89288;0;0;
1613;5;0;70776;30425;89288;0;0;
1614;6;0;70776;30425;89288;0;0;
1615;7;0;70776;30425;89288;0;0;
1616;8;0;70776;30425;89288;0;0;
1617;9;0;70776;30074;89639;0;0;
1618;10;0;70776;29715;89998;0;0;
1619;11;0;70776;29715;89998;0;0;
1620;12;0;70776;29356;90357;0;0;
1621;13;0;70776;29356;90357;0;0;
1622;14;0;70776;29356;90357;0;0;
1623;15;0;70776;29356;90357;0;0;
1624;16;0;70776;29356;90357;0;0;
1625;17;0;70776;29356;90357;0;0;
1626;18;0;70776;29356;90357;0;0;
1627;19;0;70776;29356;90357;0;0;
1628;20;0;70776;29356;90357;0;0;
1629;21;0;70776;29356;90357;0;0;
1630;22;0;70776;29356;90357;0;0;
1631;23;0;70776;29356;90357;0;0;
1632;0;0;70776;29356;90357;0;0;
1633;1;0;70776;29356;90357;0;0;
1634;2;0;70776;29356;90357;0;0;
1635;3;0;70776;29356;90357;0;0;
1636;4;0;70776;29356;90357;0;0;
1637;5;0;70776;29356;90357;0;0;
1638;6;0;70776;29356;90357;0;0;
1639;7;0;70776;29356;90357;0;0;
1640;8;0;70776;29356;90357;0;0;
1641;9;0;70490;28416;91583;0;-286;
1642;10;0;70200;27475;92814;0;-290;
1643;11;0;70200;27475;92814;0;0;
1644;12;0;69904;26539;94046;0;-296;
1645;13;0;69904;26539;94046;0;0;
1646;14;0;69904;26539;94046;0;0;
1647;15;0;69904;26539;94046;0;0;
1648;16;0;69904;26539;94046;0;0;
1649;17;0;69904;26539;94046;0;0;
1650;18;0;69904;26539;94046;0;0;
1651;19;0;69904;26539;94046;0;0;
1652;20;0;69904;26539;94046;0;0;
1653;21;0;69904;26539;94046;0;0;
1654;22;0;69904;26539;94046;0;0;
1655;23;0;69904;26539;94046;0;0;
1656;0;0;69904;26539;94046;0;0;
1657;1;0;69904;26539;94046;0;0;
1658;2;0;69904;26539;94046;0;0;
1659;3;0;69904;26539;94046;0;0;
1660;4;0;69904;26539;94046;0;0;
1661;5;0;69904;26539;94046;0;0;
1662;6;0;69904;26539;94046;0;0;
1663;7;0;69904;26539;94046;0;0;
1664;8;0;69904;26539;94046;0;0;
1665;9;0;69660;25987;94842;0;-244;
1666;10;0;69412;25434;95643;0;-248;
1667;11;0;69412;25434;95643;0;0;
1668;12;0;69160;24882;96447;0;-252;
1669;13;0;69160;24882;96447;0;0;
1670;14;0;69160;24882;96447;0;0;
1671;15;0;69160;24882;96447;0;0;
1672;16;0;69160;24882;96447;0;0;
1673;17;0;69160;24882;96447;0;0;
1674;18;0;69160;24882;96447;0;0;
1675;19;0;69160;24882;96447;0;0;
1676;20;0;69160;24882;96447;0;0;
1677;21;0;69160;24882;96447;0;0;
1678;22;0;69160;24882;96447;0;0;
1679;23;0;69160;24882;96447;0;0;
1680;0;0;69160;24882;96447;0;0;
1681;1;0;69160;24882;96447;0;0;
1682;2;0;69160;24882;96447;0;0;
1683;3;0;69160;24882;96447;0;0;
1684;4;0;69160;24882;96447;0;0;
1685;5;0;69160;24882;96447;0;0;
1686;6;0;69160;24882;96447;0;0;
1687;7;0;69160;24882;96447;0;0;
1688;8;0;69160;24882;96447;0;0;
1689;9;0;68094;25306;97089;0;-1066;
1690;10;0;67026;25730;97733;0;-1068;
1691;11;0;67026;25730;97733;0;0;
1692;12;0;65952;26155;98382;0;-1074;
1693;13;0;65952;26155;98382;0;0;
1694;14;0;65952;26155;98382;0;0;
1695;15;0;65952;26155;98382;0;0;
1696;16;0;65952;26155;98382;0;0;
1697;17;0;65952;26155;98382;0;0;
1698;18;0;65952;26155;98382;0;0;
1699;19;0;65952;26155;98382;0;0;
1700;20;0;65952;26155;98382;0;0;
1701;21;0;65952;26155;98382;0;0;
1702;22;0;65952;26155;98382;0;0;
1703;23;0;65952;26155;98382;0;0;
1704;0;0;65952;26155;98382;0;0;
1705;1;0;65952;26155;98382;0;0;
1706;2;0;65952;26155;98382;0;0;
1707;3;0;65952;26155;98382;0;0;
1708;4;0;65952;26155;98382;0;0;
1709;5;0;65952;26155;98382;0;0;
1710;6;0;65952;26155;98382;0;0;
1711;7;0;65952;26155;98382;0;0;
1712;8;0;65952;26155;98382;0;0;
1713;9;0;64943;26751;98795;0;-1009;
1714;10;0;63933;27346;99210;0;-1010;
1715;11;0;63933;27346;99210;0;0;
1716;12;0;62918;27943;99628;0;-1015;
1717;13;0;62918;27943;99628;0;0;
1718;14;0;62918;27943;99628;0;0;
1719;15;0;62918;27943;99628;0;0;
1720;16;0;62918;27943;99628;0;0;
1721;17;0;62918;27943;99628;0;0;
1722;18;0;62918;27943;99628;0;0;
1723;19;0;62918;27943;99628;0;0;
1724;20;0;62918;27943;99628;0;0;
1725;21;0;62918;27943;99628;0;0;
1726;22;0;62918;27943;99628;0;0;
1727;23;0;62918;27943;99628;0;0;
1728;0;0;62918;27943;99628;0;0;
1729;1;0;62918;27943;99628;0;0;
1730;2;0;62918;27943;99628;0;0;
1731;3;0;62918;27943;99628;0;0;
1732;4;0;62918;27943;99628;0;0;
1733;5;0;62918;27943;99628;0;0;
1734;6;0;62918;27943;99628;0;0;
1735;7;0;62918;27943;99628;0;0;
1736;8;0;62918;27943;99628;0;0;
1737;9;0;61307;29554;99628;0;-1611;
1738;10;0;59693;31168;99628;0;-1614;
1739;11;0;59693;31168;99628;0;0;
1740;12;0;58077;32784;99628;0;-1616;
1741;13;0;58077;32784;99628;0;0;
1742;14;0;58077;32784;99628;0;0;
1743;15;0;58077;32784;99628;0;0;
1744;16;0;58077;32784;99628;0;0;
1745;17;0;58077;32784;99628;0;0;
1746;18;0;58077;32784;99628;0;0;
1747;19;0;58077;32784;99628;0;0;
1748;20;0;58077;32784;99628;0;0;
1749;21;0;58077;32784;99628;0;0;
1750;22;0;58077;32784;99628;0;0;
1751;23;0;58077;32784;99628;0;0;
1752;0;0;58077;32784;99628;0;0;
1753;1;0;58077;32784;99628;0;0;
1754;2;0;58077;32784;99628;0;0;
1755;3;0;58077;32784;99628;0;0;
1756;4;0;58077;32784;99628;0;0;
1757;5;0;58077;32784;99628;0;0;
1758;6;0;58077;32784;99628;0;0;
1759;7;0;58077;32784;99628;0;0;
1760;8;0;58077;32784;99628;0;0;
1761;9;0;57742;33119;99628;0;-335;
1762;10;0;57404;33457;99628;0;-338;
1763;11;0;57404;33457;99628;0;0;
1764;12;0;57062;33799;99628;0;-342;
1765;13;0;57062;33799;99628;0;0;
1766;14;0;57062;33799;99628;0;0;
1767;15;0;57062;33799;99628;0;0;
1768;16;0;57062;33799;99628;0;0;
1769;17;0;57062;33799;99628;0;0;
1770;18;0;57062;33799;99628;0;0;
1771;19;0;57062;33799;99628;0;0;
1772;20;0;57062;33799;99628;0;0;
1773;21;0;57062;33799;99628;0;0;
1774;22;0;57062;33799;99628;0;0;
1775;23;0;57062;33799;99628;0;0;
1776;0;0;57062;33799;99628;0;0;
1777;1;0;57062;33799;99628;0;0;
1778;2;0;57062;33799;99628;0;0;
1779;3;0;57062;33799;99628;0;0;
1780;4;0;57062;33799;99628;0;0;
1781;5;0;57062;33799;99628;0;0;
1782;6;0;57062;33799;99628;0;0;
1783;7;0;57062;33799;99628;0;0;
1784;8;0;57062;33799;99628;0;0;
1785;9;0;57062;33450;99977;0;0;
1786;10;0;57062;33099;100328;0;0;
1787;11;0;57062;33099;100328;0;0;
1788;12;0;57062;32741;100686;0;0;
1789;13;0;57062;32741;100686;0;0;
1790;14;0;57062;32741;100686;0;0;
1791;15;0;57062;32741;100686;0;0;
1792;16;0;57062;32741;100686;0;0;
1793;17;0;57062;32741;100686;0;0;
1794;18;0;57062;32741;100686;0;0;
1795;19;0;57062;32741;100686;0;0;
1796;20;0;57062;32741;100686;0;0;
1797;21;0;57062;32741;100686;0;0;
1798;22;0;57062;32741;100686;0;0;
1799;23;0;57062;32741;100686;0;0;
1800;0;0;57062;32741;100686;0;0;
1801;1;0;57062;32741;100686;0;0;
1802;2;0;57062;32741;100686;0;0;
1803;3;0;57062;32741;100686;0;0;
1804;4;0;57062;32741;100686;0;0;
1805;5;0;57062;32741;100686;0;0;
1806;6;0;57062;32741;100686;0;0;
1807;7;0;57062;32741;100686;0;0;
1808;8;0;57062;32741;100686;0;0;
1809;9;0;55116;34424;100949;0;-1946;
1810;10;0;53167;36107;101215;0;-1949;
1811;11;0;53167;36107;101215;0;0;
1812;12;0;51213;37792;101484;0;-1954;
1813;13;0;51213;37792;101484;0;0;
1814;14;0;51213;37792;101484;0;0;
1815;15;0;51213;37792;101484;0;0;
1816;16;0;51213;37792;101484;0;0;
1817;17;0;51213;37792;101484;0;0;
1818;18;0;51213;37792;101484;0;0;
1819;19;0;51213;37792;101484;0;0;
1820;20;0;51213;37792;101484;0;0;
1821;21;0;51213;37792;101484;0;0;
1822;22;0;51213;37792;101484;0;0;
1823;23;0;51213;37792;101484;0;0;
1824;0;0;51213;37792;101484;0;0;
1825;1;0;51213;37792;101484;0;0;
1826;2;0;51213;37792;101484;0;0;
1827;3;0;51213;37792;101484;0;0;
1828;4;0;51213;37792;101484;0;0;
1829;5;0;51213;37792;101484;0;0;
1830;6;0;51213;37792;101484;0;0;
1831;7;0;51213;37792;101484;0;0;
1832;8;0;51213;37792;101484;0;0;
1833;9;0;50230;38591;101668;0;-983;
1834;10;0;49240;39393;101856;0;-990;
1835;11;0;49240;39393;101856;0;0;
1836;12;0;48248;40193;102048;0;-992;
1837;13;0;48248;40193;102048;0;0;
1838;14;0;48248;40193;102048;0;0;
1839;15;0;48248;40193;102048;0;0;
1840;16;0;48248;40193;102048;0;0;
1841;17;0;48248;40193;102048;0;0;
1842;18;0;48248;40193;102048;0;0;
1843;19;0;48248;40193;102048;0;0;
1844;20;0;48248;40193;102048;0;0;
1845;21;0;48248;40193;102048;0;0;
1846;22;0;48248;40193;102048;0;0;
1847;23;0;48248;40193;102048;0;0;
1848;0;0;48248;40193;102048;0;0;
1849;1;0;48248;40193;102048;0;0;
1850;2;0;48248;40193;102048;0;0;
1851;3;0;48248;40193;102048;0;0;
1852;4;0;48248;40193;102048;0;0;
1853;5;0;48248;40193;102048;0;0;
1854;6;0;48248;40193;102048;0;0;
1855;7;0;48248;40193;102048;0;0;
1856;8;0;48248;40193;102048;0;0;
1857;9;0;46387;41718;102384;0;-1861;
1858;10;0;44522;43242;102725;0;-1865;
1859;11;0;44522;43242;102725;0;0;
1860;12;0;42650;44768;103071;0;-1872;
1861;13;0;42650;44768;103071;0;0;
1862;14;0;42650;44768;103071;0;0;
1863;15;0;42650;44768;103071;0;0;
1864;16;0;42650;44768;103071;0;0;
1865;17;0;42650;44768;103071;0;0;
1866;18;0;42650;44768;103071;0;0;
1867;19;0;42650;44768;103071;0;0;
1868;20;0;42650;44768;103071;0;0;
1869;21;0;42650;44768;103071;0;0;
1870;22;0;42650;44768;103071;0;0;
1871;23;0;42650;44768;103071;0;0;
1872;0;0;42650;44768;103071;0;0;
1873;1;0;42650;44768;103071;0;0;
1874;2;0;42650;44768;103071;0;0;
1875;3;0;42650;44768;103071;0;0;
1876;4;0;42650;44768;103071;0;0;
1877;5;0;42650;44768;103071;0;0;
1878;6;0;42650;44768;103071;0;0;
1879;7;0;42650;44768;103071;0;0;
1880;8;0;42650;44768;103071;0;0;
1881;9;0;41743;44835;103911;0;-907;
1882;10;0;40833;44902;104754;0;-910;
1883;11;0;40833;44902;104754;0;0;
1884;12;0;39917;44971;105601;0;-916;
1885;13;0;39917;44971;105601;0;0;
1886;14;0;39917;44971;105601;0;0;
1887;15;0;39917;44971;105601;0;0;
1888;16;0;39917;44971;105601;0;0;
1889;17;0;39917;44971;105601;0;0;
1890;18;0;39917;44971;105601;0;0;
1891;19;0;39917;44971;105601;0;0;
1892;20;0;39917;44971;105601;0;0;
1893;21;0;39917;44971;105601;0;0;
1894;22;0;39917;44971;105601;0;0;
1895;23;0;39917;44971;105601;0;0;
1896;0;0;39917;44971;105601;0;0;
1897;1;0;39917;44971;105601;0;0;
1898;2;0;39917;44971;105601;0;0;
1899;3;0;39917;44971;105601;0;0;
1900;4;0;39917;44971;105601;0;0;
1901;5;0;39917;44971;105601;0;0;
1902;6;0;39917;44971;105601;0;0;
1903;7;0;39917;44971;105601;0;0;
1904;8;0;39917;44971;105601;0;0;
1905;9;0;37562;47076;105851;0;-2355;
1906;10;0;35203;49181;106105;0;-2359;
1907;11;0;35203;49181;106105;0;0;
1908;12;0;32838;51287;106364;0;-2365;
1909;13;0;32838;51287;106364;0;0;
1910;14;0;32838;51287;106364;0;0;
1911;15;0;32838;51287;106364;0;0;
1912;16;0;32838;51287;106364;0;0;
1913;17;0;32838;51287;106364;0;0;
1914;18;0;32838;51287;106364;0;0;
1915;19;0;32838;51287;106364;0;0;
1916;20;0;32838;51287;106364;0;0;
1917;21;0;32838;51287;106364;0;0;
1918;22;0;32838;51287;106364;0;0;
1919;23;0;32838;51287;106364;0;0;
